Observation,Time (days),Realization 0,Realization 1,Realization 2,Realization 3,Realization 4,Realization 5,Realization 6,Realization 7,Realization 8,Realization 9,Realization 10,Realization 11,Realization 12,Realization 13,Realization 14,Realization 15,Realization 16,Realization 17,Realization 18,Realization 19,Realization 20,Realization 21,Realization 22,Realization 23,Realization 24,Realization 25,Realization 26,Realization 27,Realization 28,Realization 29
FGenAq1_000.TDS_volume_41,1.497525000000e+04,1.037436470259e-02,1.181038251326e-02,1.299359543515e-02,1.041770328634e-02,1.047840886376e-02,1.045984388187e-02,1.043315584499e-02,1.132668178718e-02,1.122489666256e-02,1.060723360895e-02,1.162838742558e-02,1.038552674966e-02,1.056117747623e-02,1.086498525149e-02,1.256466004737e-02,1.098149452268e-02,1.077232771852e-02,1.063924975976e-02,1.205302976086e-02,1.053059349416e-02,1.042499121075e-02,1.151082690114e-02,1.109304123918e-02,1.078921067221e-02,1.049344777453e-02,1.066919256990e-02,1.039772544282e-02,1.036673989805e-02,1.230999299453e-02,1.038691784835e-02
FGenAq1_000.TDS_volume_42,1.534050000000e+04,1.037560091597e-02,1.185051958254e-02,1.306024140107e-02,1.042021901926e-02,1.048270665540e-02,1.046359794879e-02,1.043612632958e-02,1.135451121817e-02,1.125003233593e-02,1.061526290063e-02,1.166399009072e-02,1.038709308855e-02,1.056787927295e-02,1.088031089192e-02,1.262230912836e-02,1.100004423243e-02,1.078505639834e-02,1.064819761623e-02,1.209902816195e-02,1.053640976398e-02,1.042772151531e-02,1.154343853463e-02,1.111463435944e-02,1.080241470684e-02,1.049818422926e-02,1.067899635905e-02,1.039965210706e-02,1.036775037137e-02,1.236196478736e-02,1.038852530182e-02
FGenAq1_000.TDS_volume_43,1.570575000000e+04,1.037684131920e-02,1.189061267229e-02,1.312655747586e-02,1.042274295758e-02,1.048701755763e-02,1.046736379399e-02,1.043910636758e-02,1.138235206675e-02,1.127518621259e-02,1.062331323066e-02,1.169957403219e-02,1.038866468471e-02,1.057459958066e-02,1.089566456881e-02,1.267975553048e-02,1.101862125085e-02,1.079781197863e-02,1.065716803689e-02,1.214494087403e-02,1.054224264829e-02,1.043046066651e-02,1.157604495025e-02,1.113625187544e-02,1.081564596320e-02,1.050293475900e-02,1.068882396903e-02,1.040158516875e-02,1.036876429213e-02,1.241379696899e-02,1.039013814396e-02
FGenAq1_000.TDS_volume_44,1.607100000000e+04,1.037808590702e-02,1.193066209489e-02,1.319254780524e-02,1.042527508904e-02,1.049134141185e-02,1.047114139716e-02,1.044209594392e-02,1.141020426268e-02,1.130035819581e-02,1.063138455308e-02,1.173513936117e-02,1.039024153119e-02,1.058133836284e-02,1.091104618686e-02,1.273700141366e-02,1.103722546951e-02,1.081059437987e-02,1.066616096909e-02,1.219076860943e-02,1.054809211661e-02,1.043320865078e-02,1.160864616812e-02,1.115789367631e-02,1.082890435864e-02,1.050769934029e-02,1.069867534097e-02,1.040352461902e-02,1.036978165614e-02,1.246549086652e-02,1.039175636762e-02
FGenAq1_000.TDS_volume_45,1.643625000000e+04,1.037933467413e-02,1.197066815646e-02,1.325821646233e-02,1.042781540138e-02,1.049567819721e-02,1.047493073800e-02,1.044509504352e-02,1.143806773405e-02,1.132554818750e-02,1.063947682166e-02,1.177068618501e-02,1.039182362105e-02,1.058809558276e-02,1.092645565021e-02,1.279404890345e-02,1.105585677925e-02,1.082340352208e-02,1.067517635991e-02,1.223651206895e-02,1.055395813830e-02,1.043596545455e-02,1.164124220554e-02,1.117955965020e-02,1.084218981003e-02,1.051247794954e-02,1.070855041564e-02,1.040547044900e-02,1.037080245919e-02,1.251704778646e-02,1.039337996565e-02
FGenAq1_000.TDS_volume_46,1.680150000000e+04,1.038058727092e-02,1.201061917096e-02,1.332354607556e-02,1.043036318054e-02,1.050002669124e-02,1.047873074738e-02,1.044810282218e-02,1.146593430107e-02,1.135074880340e-02,1.064758773083e-02,1.180620407695e-02,1.039341051088e-02,1.059486932213e-02,1.094188849697e-02,1.285088211189e-02,1.107450975690e-02,1.083623571504e-02,1.068421163468e-02,1.228215802195e-02,1.055983905227e-02,1.043873030239e-02,1.167382348959e-02,1.120124346609e-02,1.085549848618e-02,1.051726923793e-02,1.071844636688e-02,1.040742211272e-02,1.037182641569e-02,1.256845305352e-02,1.039500848293e-02
FGenAq1_000.TDS_volume_47,1.716675000000e+04,1.038184369190e-02,1.205051552502e-02,1.338854087437e-02,1.043291841403e-02,1.050438687297e-02,1.048254140497e-02,1.045111926464e-02,1.149380392949e-02,1.137595997551e-02,1.065571723582e-02,1.184169320781e-02,1.039500219352e-02,1.060165954493e-02,1.095734464056e-02,1.290750330828e-02,1.109318430816e-02,1.084909088454e-02,1.069326674253e-02,1.232770727261e-02,1.056573482822e-02,1.044150318054e-02,1.170639009052e-02,1.122294503340e-02,1.086883031030e-02,1.052207318186e-02,1.072836313822e-02,1.040937960108e-02,1.037285352127e-02,1.261970810006e-02,1.039664191210e-02
FGenAq1_000.TDS_volume_48,1.753200000000e+04,1.038310393161e-02,1.209035759897e-02,1.345320501572e-02,1.043548108938e-02,1.050875872133e-02,1.048636269039e-02,1.045414435567e-02,1.152167658352e-02,1.140118163468e-02,1.066386529164e-02,1.187715374465e-02,1.039659866180e-02,1.060846621497e-02,1.097282399398e-02,1.296391472707e-02,1.111188033810e-02,1.086196895600e-02,1.070234163237e-02,1.237316061338e-02,1.057164543568e-02,1.044428407522e-02,1.173894207594e-02,1.124466426073e-02,1.088218520523e-02,1.052688975763e-02,1.073830067296e-02,1.041134290498e-02,1.037388377153e-02,1.267081433743e-02,1.039828024578e-02
FGenAq1_000.TDS_volume_49,1.789725000000e+04,1.038436798455e-02,1.213014576707e-02,1.351754258603e-02,1.043805119411e-02,1.051314221519e-02,1.049019437577e-02,1.045717808000e-02,1.154955222592e-02,1.142641371068e-02,1.067203185311e-02,1.191258585094e-02,1.039819990858e-02,1.061528929588e-02,1.098832646977e-02,1.302011856880e-02,1.113059775124e-02,1.087486985450e-02,1.071143625290e-02,1.241851882536e-02,1.057757084408e-02,1.044707297267e-02,1.177147951091e-02,1.126640105594e-02,1.089556309345e-02,1.053171894145e-02,1.074825891411e-02,1.041331201533e-02,1.037491716211e-02,1.272177315660e-02,1.039992347659e-02
FGenAq1_000.TDS_volume_50,1.826250000000e+04,1.038563575328e-02,1.216987702658e-02,1.358155129551e-02,1.044062852801e-02,1.051753701121e-02,1.049403615921e-02,1.046022020048e-02,1.157742857914e-02,1.145165412761e-02,1.068021626658e-02,1.194798674535e-02,1.039980581003e-02,1.062212824542e-02,1.100385079411e-02,1.307611179011e-02,1.114933500217e-02,1.088779252728e-02,1.072054987291e-02,1.246377872648e-02,1.058351058489e-02,1.044986965526e-02,1.180399979191e-02,1.128815362318e-02,1.090896288167e-02,1.053656035400e-02,1.075823705795e-02,1.041528677944e-02,1.037595361349e-02,1.277258135051e-02,1.040157147744e-02
