Observation,Time (days),Realization 0,Realization 1,Realization 2,Realization 3,Realization 4,Realization 5,Realization 6,Realization 7,Realization 8,Realization 9,Realization 10,Realization 11,Realization 12,Realization 13,Realization 14,Realization 15,Realization 16,Realization 17,Realization 18,Realization 19,Realization 20,Realization 21,Realization 22,Realization 23,Realization 24,Realization 25,Realization 26,Realization 27,Realization 28,Realization 29
MSW1_000.CO2_aquifer1_30,1.095750000000e+04,2.887412518278e-12,1.137200402674e-10,2.258750049539e-10,5.906258178084e-12,1.016325959654e-11,8.857841235910e-12,6.986714834371e-12,7.371934877965e-11,6.566933232790e-11,1.931789675896e-11,9.831945269722e-11,3.663324628034e-12,1.602528943546e-11,3.815527304700e-11,1.825805573078e-10,4.690382461185e-11,3.130258893644e-11,2.161974461878e-11,1.349522640493e-10,1.385094468421e-11,6.415568512695e-12,8.859957714726e-11,5.542035896715e-11,3.254435647721e-11,1.122311326398e-11,2.378220092665e-11,4.512569321042e-12,2.358024099182e-12,1.583647623532e-10,3.760102531491e-12
MSW1_000.CO2_aquifer1_31,1.132275000000e+04,2.893186895452e-12,1.139474627103e-10,2.263267199272e-10,5.918069778331e-12,1.018358453937e-11,8.875555544498e-12,7.000687180344e-12,7.386677604421e-11,6.580066080949e-11,1.935652955627e-11,9.851607635429e-11,3.670650709082e-12,1.605733752870e-11,3.823157767518e-11,1.829456901040e-10,4.699762498609e-11,3.136518925931e-11,2.166298075472e-11,1.352221476462e-10,1.387864442528e-11,6.428398654630e-12,8.877676255949e-11,5.553119109011e-11,3.260944014266e-11,1.124555774975e-11,2.382976163972e-11,4.521593759746e-12,2.362739781630e-12,1.586814673158e-10,3.767622153331e-12
MSW1_000.CO2_aquifer1_32,1.168800000000e+04,2.898952913625e-12,1.141745559358e-10,2.267777809965e-10,5.929864280077e-12,1.020388005976e-11,8.893244209811e-12,7.014639299917e-12,7.401398989268e-11,6.593179917962e-11,1.939510642865e-11,9.871241537844e-11,3.677966184878e-12,1.608933922905e-11,3.830777184460e-11,1.833102943329e-10,4.709128957468e-11,3.142769896181e-11,2.170615430192e-11,1.354916405589e-10,1.390630406813e-11,6.441210223623e-12,8.895369147769e-11,5.564186277222e-11,3.267442959285e-11,1.126796974482e-11,2.387725350379e-11,4.530605134652e-12,2.367448637645e-12,1.589977138153e-10,3.775130889749e-12
MSW1_000.CO2_aquifer1_33,1.205325000000e+04,2.904710572796e-12,1.144013199440e-10,2.272281881617e-10,5.941641683323e-12,1.022414615772e-11,8.910907231850e-12,7.028571193090e-12,7.416099032507e-11,6.606274743828e-11,1.943362737611e-11,9.890846976967e-11,3.685271055422e-12,1.612129453650e-11,3.838385555527e-11,1.836743699945e-10,4.718481837763e-11,3.149011804393e-11,2.174926526039e-11,1.357607427875e-10,1.393392361279e-11,6.454003219671e-12,8.913036390187e-11,5.575237401347e-11,3.273932482777e-11,1.129034924921e-11,2.392467651887e-11,4.539603445759e-12,2.372150667228e-12,1.593135018519e-10,3.782628740745e-12
MSW1_000.CO2_aquifer1_34,1.241850000000e+04,2.910459872964e-12,1.146277547350e-10,2.276779414229e-10,5.953401988070e-12,1.024438283324e-11,8.928544610614e-12,7.042482859862e-12,7.430777734139e-11,6.619350558549e-11,1.947209239864e-11,9.910423952800e-11,3.692565320713e-12,1.615320345106e-11,3.845982880717e-11,1.840379170888e-10,4.727821139493e-11,3.155244650567e-11,2.179231363013e-11,1.360294543318e-10,1.396150305924e-11,6.466777642777e-12,8.930677983202e-11,5.586272481387e-11,3.280412584742e-11,1.131269626290e-11,2.397203068494e-11,4.548588693068e-12,2.376845870377e-12,1.596288314256e-10,3.790115706318e-12
MSW1_000.CO2_aquifer1_35,1.278375000000e+04,2.916200814131e-12,1.148538603086e-10,2.281270407802e-10,5.965145194316e-12,1.026459008633e-11,8.946156346104e-12,7.056374300233e-12,7.445435094163e-11,6.632407362125e-11,1.951050149623e-11,9.929972465341e-11,3.699848980753e-12,1.618506597272e-11,3.853569160031e-11,1.844009356158e-10,4.737146862660e-11,3.161468434704e-11,2.183529941114e-11,1.362977751920e-10,1.398904240748e-11,6.479533492939e-12,8.948293926814e-11,5.597291517341e-11,3.286883265179e-11,1.133501078591e-11,2.401931600201e-11,4.557560876579e-12,2.381534247094e-12,1.599437025363e-10,3.797591786470e-12
MSW1_000.CO2_aquifer1_36,1.314900000000e+04,2.920904152585e-12,1.150391001514e-10,2.284949710906e-10,5.974765964135e-12,1.028114513328e-11,8.960584982522e-12,7.067755037952e-12,7.457443321226e-11,6.643104313141e-11,1.954196863386e-11,9.945987830786e-11,3.705816211100e-12,1.621116974544e-11,3.859784315038e-11,1.846983431217e-10,4.744787078978e-11,3.166567348354e-11,2.187051605436e-11,1.365176004406e-10,1.401160436586e-11,6.489983884058e-12,8.962726010787e-11,5.606319001525e-11,3.292184451738e-11,1.135329224031e-11,2.405805509438e-11,4.564911451074e-12,2.385375258847e-12,1.602016646645e-10,3.803716659420e-12
MSW1_000.CO2_aquifer1_37,1.351425000000e+04,2.925599818100e-12,1.152240377973e-10,2.288623011661e-10,5.984371038808e-12,1.029767317263e-11,8.974990080329e-12,7.079117209346e-12,7.469431958287e-11,6.653783813346e-11,1.957338443658e-11,9.961977069056e-11,3.711773706618e-12,1.623723093295e-11,3.865989330756e-11,1.849952654423e-10,4.752414831190e-11,3.171657943730e-11,2.190567524581e-11,1.367370670704e-10,1.403412951707e-11,6.500417226603e-12,8.977134550525e-11,5.615331758436e-11,3.297476990039e-11,1.137154387068e-11,2.409673098850e-11,4.572250033978e-12,2.389210004445e-12,1.604592059580e-10,3.809831540366e-12
MSW1_000.CO2_aquifer1_38,1.387950000000e+04,2.930287810675e-12,1.154086732463e-10,2.292290310066e-10,5.993960418335e-12,1.031417420438e-11,8.989371639526e-12,7.090460814416e-12,7.481401005347e-11,6.664445862740e-11,1.960474890440e-11,9.977940180151e-11,3.717721467307e-12,1.626324953524e-11,3.872184207184e-11,1.852917025776e-10,4.760030119293e-11,3.176740220832e-11,2.194077698547e-11,1.369561750812e-10,1.405661786112e-11,6.510833520574e-12,8.991519546027e-11,5.624329788076e-11,3.302760880082e-11,1.138976567703e-11,2.413534368439e-11,4.579576625291e-12,2.393038483888e-12,1.607163264167e-10,3.815936429307e-12
MSW1_000.CO2_aquifer1_39,1.424475000000e+04,2.934968130312e-12,1.155930064984e-10,2.295951606122e-10,6.003534102717e-12,1.033064822854e-11,9.003729660113e-12,7.101785853161e-12,7.493350462405e-11,6.675090461323e-11,1.963606203731e-11,9.993877164072e-11,3.723659493167e-12,1.628922555232e-11,3.878368944324e-11,1.855876545277e-10,4.767632943289e-11,3.181814179661e-11,2.197582127335e-11,1.371749244732e-10,1.407906939801e-11,6.521232765970e-12,9.005880997294e-11,5.633313090444e-11,3.308036121867e-11,1.140795765935e-11,2.417389318204e-11,4.586891225013e-12,2.396860697175e-12,1.609730260408e-10,3.822031326245e-12
