Observation,Time (days),Realization 0,Realization 1,Realization 2,Realization 3,Realization 4,Realization 5,Realization 6,Realization 7,Realization 8,Realization 9,Realization 10,Realization 11,Realization 12,Realization 13,Realization 14,Realization 15,Realization 16,Realization 17,Realization 18,Realization 19,Realization 20,Realization 21,Realization 22,Realization 23,Realization 24,Realization 25,Realization 26,Realization 27,Realization 28,Realization 29
MSW1_001.brine_atm_20,7.305000000000e+03,-5.610593406984e-20,-2.284820980622e-22,-1.029191817339e-22,-3.375983861783e-23,-8.997180491175e-24,-1.443637939090e-20,-2.613381301128e-22,-1.439508567796e-20,-1.248830907913e-23,-6.775004310891e-23,-1.589029539873e-20,-1.171666999355e-22,-5.882191925486e-21,-1.223191079601e-22,-2.996634758281e-20,-4.249924110816e-20,-9.592604419397e-20,-4.938697420940e-21,-9.289007996667e-22,-2.326851736172e-22,-1.263776256416e-19,-7.092620049153e-23,-3.498528103250e-22,-3.739108246110e-23,-2.952579243307e-20,-2.542063837953e-21,-3.075148674089e-23,-1.695818528081e-21,-5.731181465691e-22,-1.250309183946e-21
MSW1_001.brine_atm_21,7.670250000000e+03,-5.698284289614e-20,-2.288682701272e-22,-1.030906850251e-22,-3.381786303519e-23,-9.011983959100e-24,-1.464497630235e-20,-2.617794977893e-22,-1.459570286692e-20,-1.250859759554e-23,-6.786830445196e-23,-1.610581742424e-20,-1.173567661099e-22,-5.956046168117e-21,-1.225286737900e-22,-3.040666232719e-20,-4.316011288138e-20,-9.742307973330e-20,-4.995727232614e-21,-9.305049483175e-22,-2.330646650164e-22,-1.283300169390e-19,-7.104377774427e-23,-3.504244386584e-22,-3.745345177642e-23,-2.996986609966e-20,-2.574805214002e-21,-3.080490741532e-23,-1.715930241037e-21,-5.740628075031e-22,-1.252406814397e-21
MSW1_001.brine_atm_22,8.035500000000e+03,-5.782107229453e-20,-2.292364709548e-22,-1.032541024920e-22,-3.387318806915e-23,-9.026103336708e-24,-1.484635829195e-20,-2.622003057784e-22,-1.478967331110e-20,-1.252794933962e-23,-6.798103144272e-23,-1.631437331492e-20,-1.175379082952e-22,-6.027612418299e-21,-1.227284158363e-22,-3.083143730060e-20,-4.378830017515e-20,-9.885723162000e-20,-5.051038017769e-21,-9.320344510051e-22,-2.334266042605e-22,-1.302055933001e-19,-7.115583297066e-23,-3.509696401516e-22,-3.751292449310e-23,-3.039750976575e-20,-2.606516436315e-21,-3.085585673644e-23,-1.735430290968e-21,-5.749637852645e-22,-1.254406872614e-21
MSW1_001.brine_atm_23,8.400750000000e+03,-5.862354065593e-20,-2.295882536147e-22,-1.034102969512e-22,-3.392605407575e-23,-9.039581764831e-24,-1.504110931401e-20,-2.626024276248e-22,-1.497754763543e-20,-1.254645059304e-23,-6.808876642307e-23,-1.651654682783e-20,-1.177110632639e-22,-6.097087694045e-21,-1.229193201754e-22,-3.124192067820e-20,-4.438624569725e-20,-1.002332835066e-19,-5.104780941874e-21,-9.334959390915e-22,-2.337723718560e-22,-1.320102873535e-19,-7.126289618664e-23,-3.514905841718e-22,-3.756972247828e-23,-3.081002110753e-20,-2.637285660101e-21,-3.090454424543e-23,-1.754372123201e-21,-5.758245311197e-22,-1.264607189246e-21
MSW1_001.brine_atm_24,8.766000000000e+03,-5.939277194082e-20,-2.299250725693e-22,-1.035598847004e-22,-3.397665210725e-23,-9.052511688106e-24,-1.522973364784e-20,-2.629873917466e-22,-1.515979955087e-20,-1.256417531150e-23,-6.819192231238e-23,-1.671284135485e-20,-1.178767980097e-22,-6.164641501841e-21,-1.231021140383e-22,-3.163918728298e-20,-4.495606911695e-20,-1.015553678410e-19,-5.157086166979e-21,-9.348951564703e-22,-2.341034962209e-22,-1.337492180175e-19,-7.136546043027e-23,-3.519892921754e-22,-3.762412922884e-23,-3.120851715203e-20,-2.667187728536e-21,-3.095115483157e-23,-1.772801393062e-21,-5.766485456390e-22,-1.276754858325e-21
MSW1_001.brine_atm_25,9.131250000000e+03,-6.013097101542e-20,-2.302481357619e-22,-1.037033094737e-22,-3.402520403078e-23,-9.064905432484e-24,-1.541266832239e-20,-2.633566526059e-22,-1.533683906788e-20,-1.258114814692e-23,-6.829085656325e-23,-1.690369185416e-20,-1.180358027859e-22,-6.230421260068e-21,-1.232774137226e-22,-3.202417152068e-20,-4.549962820166e-20,-1.028270861675e-19,-5.208066500194e-21,-9.362373293448e-22,-2.344210127353e-22,-1.354268403842e-19,-7.146380919844e-23,-3.524677363144e-22,-3.767629265619e-23,-3.159396780374e-20,-2.696289201760e-21,-3.099586722116e-23,-1.790758036632e-21,-5.792306352932e-22,-1.288599259690e-21
MSW1_001.brine_atm_26,9.496500000000e+03,-6.084007966084e-20,-2.305585032243e-22,-1.038411136131e-22,-3.407183926882e-23,-9.076806138796e-24,-1.559029692128e-20,-2.637114427980e-22,-1.550902630146e-20,-1.259746770689e-23,-6.838591430233e-23,-1.708947944418e-20,-1.181886445863e-22,-6.294555060017e-21,-1.234458601777e-22,-3.239768907348e-20,-4.601856338765e-20,-1.040516073406e-19,-5.257820253310e-21,-9.375268211020e-22,-2.347261046904e-22,-1.370470620759e-19,-7.155828761779e-23,-3.529273463993e-22,-3.772644695343e-23,-3.196722345472e-20,-2.724646779150e-21,-3.103881699967e-23,-1.808277355438e-21,-5.842158417837e-22,-1.300163418219e-21
MSW1_001.brine_atm_27,9.861750000000e+03,-6.152110722462e-20,-2.308572103364e-22,-1.039737408528e-22,-3.411671805876e-23,-9.088263110849e-24,-1.576277504732e-20,-2.640528470067e-22,-1.567650147164e-20,-1.261318329524e-23,-6.847737286353e-23,-1.727035252936e-20,-1.183355699299e-22,-6.357091515240e-21,-1.236079341159e-22,-3.276008210979e-20,-4.651382130800e-20,-1.052305047432e-19,-5.306385193041e-21,-9.387676500021e-22,-2.350196102509e-22,-1.386117077280e-19,-7.164920383712e-23,-3.536377156444e-22,-3.777465375031e-23,-3.232865565845e-20,-2.752282252990e-21,-3.108013975255e-23,-1.825371675431e-21,-5.890850857212e-22,-1.311456159292e-21
MSW1_001.brine_atm_28,1.022700000000e+04,-6.217568033795e-20,-2.311450459592e-22,-1.041015116675e-22,-3.415998214903e-23,-9.099288674595e-24,-1.593041765323e-20,-2.643817773523e-22,-1.583956020404e-20,-1.262833188981e-23,-6.856549109183e-23,-1.744662300560e-20,-1.184772937219e-22,-6.418135642846e-21,-1.237640792713e-22,-3.311202411961e-20,-4.698679035791e-20,-1.063664289479e-19,-5.353841388769e-21,-9.399633659192e-22,-2.353026141007e-22,-1.401240313916e-19,-7.173680437545e-23,-3.563966580528e-22,-3.782114723992e-23,-3.267896926215e-20,-2.779242757717e-21,-3.111998339124e-23,-1.842070085858e-21,-5.938461078033e-22,-1.322496119750e-21
MSW1_001.brine_atm_29,1.059225000000e+04,-6.280526391552e-20,-2.314227743017e-22,-1.042247958359e-22,-3.420171165832e-23,-9.109932133839e-24,-1.609350577070e-20,-2.646992445628e-22,-1.599846578099e-20,-1.264291349061e-23,-6.865056481008e-23,-1.761856904496e-20,-1.186139638737e-22,-6.477780824244e-21,-1.239148010080e-22,-3.345411601775e-20,-4.743871772646e-20,-1.074617532429e-19,-5.400260528230e-21,-9.411170503412e-22,-2.355755106701e-22,-1.415869435692e-19,-7.182137272968e-23,-3.590973233619e-22,-3.786601370390e-23,-3.301879239631e-20,-2.805569412707e-21,-3.115839721954e-23,-1.858397731659e-21,-5.985065008161e-22,-1.333299717758e-21
